transaction_id,date,bank,region,transaction_type,amount,status,processing_time_hrs
TXN01107,2024-01-03,HDFC,Central,SWIFT,70990.17,Completed,0.7
TXN01108,2024-03-11,SBI,East,SWIFT,59539.77,Completed,2.48
TXN01109,2023-11-18,Axis,North,RTGS,8355.64,Completed,0.37
TXN01110,2023-12-10,ICICI,West,SWIFT,84595.65,Completed,3.57
TXN01111,2023-03-21,SBI,North,RTGS,12708.53,Pending,1.7
TXN01112,2023-12-11,Kotak,Central,NEFT,12668.39,Completed,1.75
TXN01113,2024-06-30,HDFC,North,RTGS,38498.65,Failed,0.47
TXN01114,2023-02-08,SBI,West,RTGS,44939.73,Completed,0.15
TXN01115,2023-09-21,SBI,East,IMPS,43385.29,Pending,1.25
TXN01116,2024-07-30,Kotak,South,SWIFT,4797.3,Completed,1.91
TXN01117,2024-05-21,Axis,North,RTGS,104966.24,Completed,0.2
TXN01118,2024-06-01,ICICI,South,NEFT,15435.07,Completed,6.01
TXN01119,2024-09-08,Kotak,Central,UPI,6935.23,Pending,7.87
TXN01120,2024-01-30,ICICI,East,RTGS,109797.9,Completed,1.58
TXN01121,2023-12-18,Axis,East,SWIFT,155783.82,Completed,5.99
TXN01122,2023-05-07,SBI,North,IMPS,99071.34,Completed,0.4
TXN01123,2024-04-28,ICICI,East,NEFT,82909.37,Completed,0.05
TXN01124,2023-03-04,HDFC,North,IMPS,53245.63,Completed,0.08
TXN01125,2024-10-13,HDFC,North,UPI,40020.74,Failed,1.77
TXN01126,2024-03-08,Kotak,South,RTGS,4550.24,Completed,0.13
TXN01127,2023-12-06,Axis,East,RTGS,26250.72,Pending,6.37
TXN01128,2024-01-24,Kotak,North,SWIFT,23315.6,Completed,0.31
TXN01129,2024-09-05,Kotak,South,RTGS,15038.62,Pending,0.73
TXN01130,2023-01-11,Kotak,West,NEFT,64262.78,Failed,3.46
TXN01131,2023-12-05,HDFC,South,UPI,34246.62,Completed,0.49
TXN01132,2024-05-12,HDFC,South,IMPS,4225.97,Failed,0.56
TXN01133,2024-03-27,Kotak,North,UPI,12434.81,Failed,2.06
TXN01134,2024-07-01,HDFC,Central,RTGS,57483.51,Completed,0.65
TXN01135,2024-07-23,Axis,Central,IMPS,3959.24,Pending,0.49
TXN01136,2023-07-19,Kotak,Central,SWIFT,95259.93,Pending,0.59
TXN01137,2024-06-11,HDFC,South,UPI,34174.35,Completed,1.35
TXN01138,2023-08-01,ICICI,North,IMPS,32752.76,Pending,6.77
TXN01139,2023-10-13,Kotak,East,IMPS,44874.4,Completed,3.57
TXN01140,2023-10-07,Kotak,South,IMPS,87057.4,Completed,0.67
TXN01141,2024-11-17,Axis,South,NEFT,21370.91,Failed,0.9
TXN01142,2024-03-05,SBI,North,UPI,56662.69,Failed,1.25
TXN01143,2024-11-03,SBI,West,IMPS,41704.67,Pending,7.72
TXN01144,2023-08-06,Axis,South,UPI,15532.41,Completed,0.38
TXN01145,2023-03-22,Axis,West,IMPS,105445.57,Failed,0.88
TXN01146,2024-08-21,Axis,West,SWIFT,79832.51,Completed,2.61
TXN01147,2024-12-13,SBI,Central,SWIFT,53713.33,Completed,6.65
TXN01148,2023-07-03,Axis,North,SWIFT,95050.29,Completed,0.34
TXN01149,2024-09-01,HDFC,West,RTGS,100981.03,Failed,0.52
TXN01150,2023-02-10,Kotak,North,IMPS,61612.27,Failed,0.51
TXN01151,2023-02-20,Kotak,Central,RTGS,90704.34,Failed,0.04
TXN01152,2023-06-22,ICICI,North,UPI,59778.98,Completed,1.85
TXN01153,2023-11-19,ICICI,South,RTGS,56993.71,Completed,2.22
TXN01154,2024-01-21,Kotak,West,UPI,48196.82,Pending,1.85
TXN01155,2023-11-29,HDFC,North,UPI,69861.02,Completed,0.15
TXN01156,2024-12-10,SBI,East,UPI,8634.71,Completed,0.14
TXN01157,2023-08-27,SBI,North,RTGS,106377.32,Failed,0.47
TXN01158,2023-12-27,HDFC,West,IMPS,102725.17,Completed,0.69
TXN01159,2024-05-19,SBI,Central,RTGS,1484.18,Completed,3.09
TXN01160,2023-01-24,Axis,Central,IMPS,87382.37,Completed,0.35
TXN01161,2024-12-19,Kotak,West,IMPS,6898.2,Completed,0.09
TXN01162,2023-02-20,Kotak,South,UPI,20407.35,Completed,1.0
TXN01163,2023-10-01,HDFC,South,RTGS,68032.94,Pending,1.08
TXN01164,2024-04-02,SBI,Central,IMPS,8762.92,Pending,1.2
TXN01165,2024-09-12,ICICI,Central,SWIFT,85178.37,Completed,3.51
TXN01166,2024-04-10,ICICI,West,IMPS,89229.51,Completed,0.21
TXN01167,2023-06-30,SBI,South,SWIFT,35409.77,Completed,2.43
TXN01168,2024-10-18,ICICI,Central,RTGS,320.32,Completed,0.82
TXN01169,2023-02-17,HDFC,South,RTGS,16916.37,Failed,0.74
TXN01170,2024-08-07,HDFC,Central,RTGS,47976.47,Failed,5.39
TXN01171,2023-02-01,SBI,North,IMPS,3973163.47,Completed,0.57
TXN01172,2024-07-06,ICICI,East,NEFT,49958.29,Completed,2.06
TXN01173,2024-11-29,HDFC,North,IMPS,15041.98,Completed,0.64
TXN01174,2023-05-18,HDFC,Central,IMPS,50256.88,Pending,1.42
TXN01175,2023-03-22,Axis,East,UPI,38824.85,Pending,3.09
TXN01176,2024-02-28,Axis,East,UPI,75671.26,Failed,4.27
TXN01177,2023-01-30,HDFC,Central,IMPS,5657.35,Completed,3.65
TXN01178,2023-06-21,SBI,Central,SWIFT,71570.42,Completed,1.75
TXN01179,2024-10-03,Kotak,South,UPI,38964.3,Completed,0.57
TXN01180,2024-12-31,Kotak,Central,IMPS,164831.06,Completed,2.16
TXN01181,2024-03-22,HDFC,West,NEFT,20917.8,Completed,2.48
TXN01182,2023-07-31,HDFC,Central,SWIFT,50068.18,Completed,0.02
TXN01183,2024-03-12,HDFC,West,RTGS,134433.05,Pending,1.16
TXN01184,2024-02-16,SBI,Central,IMPS,5407.65,Pending,3.71
TXN01185,2023-01-07,Axis,South,IMPS,138412.7,Failed,1.35
TXN01186,2024-07-16,HDFC,West,SWIFT,58219.29,Completed,0.75
TXN01187,2024-04-21,HDFC,North,UPI,3512.38,Completed,4.11
TXN01188,2023-12-19,ICICI,West,UPI,17902.62,Completed,0.34
TXN01189,2024-01-23,SBI,South,UPI,61579.55,Pending,0.46
TXN01190,2023-08-17,HDFC,West,RTGS,3486.3,Completed,2.33
TXN01191,2023-11-18,ICICI,Central,SWIFT,43634.09,Pending,0.87
TXN01192,2023-04-05,Kotak,Central,SWIFT,21223.46,Completed,2.5
TXN01193,2023-06-12,HDFC,South,UPI,48499.81,Pending,0.34
TXN01194,2023-08-24,HDFC,East,UPI,2341.06,Completed,0.58
TXN01195,2023-08-11,ICICI,Central,NEFT,102605.64,Pending,0.34
TXN01196,2023-07-27,SBI,North,NEFT,181509.72,Completed,6.11
TXN01197,2024-10-10,HDFC,South,IMPS,173491.78,Completed,1.04
TXN01198,2024-01-18,Kotak,West,IMPS,69245.13,Failed,0.82
TXN01199,2023-01-28,HDFC,West,SWIFT,6968.06,Completed,0.03
TXN01200,2024-02-05,Kotak,North,SWIFT,70995.29,Failed,0.33
TXN01201,2024-04-27,Axis,Central,RTGS,1244.71,Completed,1.09
TXN01202,2023-10-22,Axis,South,RTGS,1118.6,Completed,0.14
TXN01203,2023-12-03,Kotak,North,NEFT,19549.29,Pending,1.43
TXN01204,2023-10-25,SBI,Central,IMPS,33534.38,Failed,1.21
TXN01205,2024-10-03,HDFC,South,NEFT,1471448.92,Completed,2.91
TXN01206,2024-12-12,HDFC,West,NEFT,57489.29,Pending,2.16
TXN01207,2023-05-08,Axis,South,IMPS,29520.75,Failed,1.18
TXN01208,2023-05-25,Kotak,East,RTGS,15984.56,Completed,0.51
TXN01209,2023-11-24,HDFC,South,IMPS,292576.44,Completed,2.6
TXN01210,2024-10-01,HDFC,East,UPI,27772.09,Completed,2.46
TXN01211,2024-10-22,SBI,South,UPI,30018.1,Completed,0.33
TXN01212,2023-11-07,ICICI,East,UPI,8933.84,Completed,4.92
TXN01213,2023-07-17,Axis,West,SWIFT,79190.84,Failed,0.13
TXN01214,2023-10-05,Axis,Central,RTGS,59156.61,Failed,0.11
TXN01215,2023-01-12,ICICI,East,RTGS,12472.43,Completed,0.41
TXN01216,2023-06-22,HDFC,East,SWIFT,4298.65,Failed,4.8
TXN01217,2024-05-24,SBI,West,NEFT,57049.79,Failed,1.47
TXN01218,2024-04-29,SBI,East,UPI,53139.75,Completed,3.1
TXN01219,2024-06-30,Axis,North,UPI,15959.29,Completed,0.52
TXN01220,2024-12-15,SBI,West,NEFT,150657.72,Completed,1.35
TXN01221,2024-04-06,ICICI,North,IMPS,8188.21,Completed,0.89
TXN01222,2023-03-24,HDFC,West,IMPS,28311.17,Failed,3.52
TXN01223,2024-07-01,ICICI,East,RTGS,143778.42,Completed,0.05
TXN01224,2023-07-07,Kotak,North,SWIFT,27212.86,Failed,0.56
TXN01225,2024-07-05,Axis,East,RTGS,50878.25,Failed,0.33
TXN01226,2023-04-24,SBI,West,IMPS,506824.3,Completed,3.92
TXN01227,2023-01-01,Kotak,East,NEFT,16025.09,Completed,1.26
TXN01228,2023-10-23,SBI,North,RTGS,206688.53,Pending,1.04
TXN01229,2023-09-15,HDFC,North,UPI,26325.23,Completed,1.19
TXN01230,2024-04-02,HDFC,East,UPI,112262.63,Pending,7.15
TXN01231,2024-10-02,HDFC,South,NEFT,13065.29,Pending,3.8
TXN01232,2023-05-08,SBI,West,IMPS,11983.0,Completed,2.45
TXN01233,2024-05-09,Kotak,West,UPI,1581.45,Failed,0.69
TXN01234,2023-10-13,HDFC,East,UPI,52729.79,Failed,0.36
TXN01235,2024-03-02,Kotak,South,SWIFT,22984.95,Failed,5.09
TXN01236,2023-08-19,SBI,North,RTGS,99886.9,Completed,1.1
TXN01237,2024-09-20,Kotak,Central,IMPS,32047.66,Completed,0.65
TXN01238,2024-03-29,SBI,Central,RTGS,172404.12,Completed,1.27
TXN01239,2023-10-12,SBI,East,IMPS,10260.61,Failed,5.0
TXN01240,2024-10-28,Axis,South,UPI,101484.28,Pending,0.98
TXN01241,2023-04-25,SBI,South,SWIFT,74938.87,Completed,1.65
TXN01242,2024-07-07,SBI,West,RTGS,73684.6,Pending,3.25
TXN01243,2024-04-11,ICICI,North,UPI,1862932.61,Completed,1.11
TXN01244,2023-05-09,HDFC,South,IMPS,71569.61,Completed,0.53
TXN01245,2023-05-25,Axis,Central,RTGS,49204.44,Completed,10.42
TXN01246,2024-02-27,Axis,North,RTGS,7034.7,Pending,6.27
TXN01247,2023-12-11,Axis,North,UPI,1653.35,Completed,3.71
TXN01248,2023-08-20,ICICI,East,RTGS,126819.17,Completed,2.33
TXN01249,2023-01-20,SBI,South,SWIFT,47940.38,Pending,0.7
TXN01250,2024-06-10,HDFC,East,SWIFT,79613.63,Completed,4.89
TXN01251,2023-05-14,Kotak,South,UPI,656858.36,Pending,0.64
TXN01252,2024-10-22,SBI,West,IMPS,6238.96,Completed,3.23
TXN01253,2024-10-14,ICICI,East,UPI,6687.19,Failed,5.01
TXN01254,2024-05-03,SBI,East,SWIFT,57848.94,Completed,1.85
TXN01255,2023-08-28,SBI,Central,NEFT,28132.79,Completed,3.25
TXN01256,2024-08-30,ICICI,East,NEFT,11189.98,Failed,3.14
TXN01257,2023-02-17,Axis,South,RTGS,33823.8,Pending,0.43
TXN01258,2023-04-24,Axis,Central,RTGS,3318.15,Failed,2.2
TXN01259,2023-03-04,HDFC,East,NEFT,43610.27,Failed,0.2
TXN01260,2023-10-29,HDFC,East,SWIFT,15666.64,Pending,1.42
TXN01261,2024-02-10,Axis,West,RTGS,79865.36,Pending,0.35
TXN01262,2023-12-14,Kotak,East,UPI,18579.42,Completed,1.08
TXN01263,2023-02-14,SBI,North,UPI,30368.68,Pending,3.58
TXN01264,2023-12-10,Kotak,Central,SWIFT,584.43,Completed,8.71
TXN01265,2023-06-18,SBI,North,RTGS,3760.26,Completed,0.77
TXN01266,2023-02-25,Axis,Central,UPI,24919.62,Completed,1.52
TXN01267,2024-10-14,HDFC,West,RTGS,32690.44,Completed,1.43
TXN01268,2024-04-16,HDFC,East,RTGS,45817.11,Completed,6.18
TXN01269,2023-08-06,Kotak,East,UPI,17241.74,Completed,1.3
TXN01270,2023-11-18,HDFC,East,NEFT,59369.21,Pending,2.4
TXN01271,2024-10-02,Axis,Central,UPI,98349.38,Completed,5.1
TXN01272,2024-08-11,Kotak,East,SWIFT,75672.53,Completed,0.93
TXN01273,2024-04-23,SBI,North,IMPS,2021.25,Completed,4.65
TXN01274,2023-01-25,HDFC,East,UPI,32745.09,Failed,4.99
TXN01275,2023-01-29,ICICI,West,RTGS,5542.68,Completed,5.34
TXN01276,2024-03-06,HDFC,North,RTGS,13856.56,Pending,0.63
TXN01277,2024-02-23,SBI,East,UPI,215859.13,Completed,1.02
TXN01278,2024-11-22,Kotak,East,IMPS,7686.45,Completed,4.09
TXN01279,2024-10-13,SBI,South,UPI,34546.3,Failed,0.89
TXN01280,2024-07-01,ICICI,Central,IMPS,48137.12,Completed,1.83
TXN01281,2024-04-22,Axis,North,IMPS,60611.17,Completed,0.25
TXN01282,2024-02-24,HDFC,South,SWIFT,41009.12,Completed,0.12
TXN01283,2023-10-22,Kotak,West,RTGS,490.94,Completed,1.06
TXN01284,2024-12-25,Axis,Central,RTGS,19760.49,Completed,1.73
TXN01285,2023-03-21,SBI,North,IMPS,36460.65,Completed,1.0
TXN01286,2023-10-15,Kotak,East,RTGS,4598.45,Failed,1.72
TXN01287,2023-09-09,Axis,North,NEFT,21587.39,Completed,1.45
TXN01288,2023-12-13,Kotak,East,IMPS,1688.34,Pending,2.31
TXN01289,2023-12-27,ICICI,Central,RTGS,4091.88,Completed,2.1
TXN01290,2023-08-27,ICICI,East,NEFT,25285.54,Completed,1.1
TXN01291,2023-04-09,HDFC,West,SWIFT,7119.43,Failed,1.11
TXN01292,2023-10-25,HDFC,East,RTGS,41913.37,Pending,0.3
TXN01293,2024-06-22,ICICI,West,NEFT,58472.93,Completed,1.44
TXN01294,2024-04-09,Kotak,Central,UPI,80618.79,Pending,1.77
TXN01295,2024-02-17,ICICI,Central,UPI,11166.57,Completed,1.29
TXN01296,2023-11-08,HDFC,North,NEFT,9165.06,Pending,0.79
TXN01297,2024-10-24,ICICI,West,IMPS,5522.44,Completed,2.56
TXN01298,2024-10-04,ICICI,West,IMPS,50589.21,Pending,0.16
TXN01299,2024-01-07,Kotak,South,RTGS,61289.75,Failed,4.92
TXN01300,2024-01-27,Axis,South,UPI,1604.79,Completed,0.04
TXN01301,2024-05-16,HDFC,South,IMPS,137609.7,Completed,6.56
TXN01302,2023-01-24,Kotak,East,IMPS,2668.52,Failed,1.24
TXN01303,2023-05-17,ICICI,South,UPI,38967.54,Completed,1.06
TXN01304,2024-08-22,ICICI,West,SWIFT,61732.0,Completed,0.59
TXN01305,2023-09-21,Axis,East,IMPS,102385.18,Completed,0.02
TXN01306,2023-04-10,HDFC,Central,NEFT,62603.37,Completed,0.64
TXN01307,2024-05-24,HDFC,North,RTGS,80905.79,Failed,0.23
TXN01308,2023-09-13,SBI,South,IMPS,20734.14,Completed,2.16
TXN01309,2024-02-22,HDFC,Central,IMPS,84322.73,Completed,0.77
TXN01310,2023-02-08,Axis,West,SWIFT,4175.32,Completed,2.91
TXN01311,2024-03-08,SBI,North,NEFT,112602.52,Failed,0.46
TXN01312,2023-10-23,SBI,Central,RTGS,39658.58,Completed,4.61
TXN01313,2024-05-08,ICICI,North,IMPS,84994.88,Completed,1.48
TXN01314,2024-05-30,ICICI,South,RTGS,30103.05,Failed,0.24
TXN01315,2023-04-02,HDFC,West,UPI,51581.95,Pending,1.02
TXN01316,2024-06-29,SBI,North,IMPS,37369.89,Completed,0.46
TXN01317,2023-08-16,ICICI,Central,IMPS,65761.89,Completed,0.45
TXN01318,2023-04-20,Axis,South,UPI,4257.74,Completed,1.41
TXN01319,2023-10-12,ICICI,South,SWIFT,3112.5,Pending,2.23
TXN01320,2024-06-23,ICICI,Central,IMPS,14191.36,Completed,4.85
TXN01321,2024-12-17,SBI,Central,RTGS,8690.57,Completed,1.39
TXN01322,2023-09-15,SBI,North,NEFT,102701.78,Failed,6.75
TXN01323,2023-02-17,Kotak,East,RTGS,12372.71,Completed,5.68
TXN01324,2024-09-10,Axis,South,SWIFT,186205.14,Completed,4.01
TXN01325,2024-02-09,SBI,North,NEFT,20541.16,Failed,1.39
TXN01326,2023-07-16,HDFC,Central,RTGS,10051.86,Completed,0.3
TXN01327,2024-10-11,Axis,North,RTGS,77960.65,Completed,0.49
TXN01328,2023-04-11,Axis,Central,UPI,53750.81,Completed,2.09
TXN01329,2024-06-02,SBI,West,SWIFT,34477.26,Completed,1.1
TXN01330,2024-05-11,Axis,Central,UPI,40524.91,Completed,0.32
TXN01331,2023-12-26,SBI,Central,NEFT,63505.95,Failed,1.3
TXN01332,2023-05-13,ICICI,Central,UPI,12968.0,Pending,0.04
TXN01333,2024-09-28,Kotak,East,SWIFT,280431.56,Completed,2.65
TXN01334,2024-06-15,ICICI,Central,IMPS,184032.0,Pending,0.15
TXN01335,2023-08-22,SBI,South,IMPS,52537.65,Pending,1.98
TXN01336,2023-08-25,SBI,South,NEFT,222571.78,Completed,3.15
TXN01337,2024-02-03,ICICI,North,IMPS,57007.39,Completed,0.28
TXN01338,2023-05-22,HDFC,East,UPI,3746.87,Completed,1.46
TXN01339,2024-08-01,HDFC,North,NEFT,1556.61,Pending,3.02
TXN01340,2024-09-09,HDFC,South,SWIFT,14898.94,Completed,0.6
TXN01341,2024-04-08,SBI,South,NEFT,31052.77,Completed,0.36
TXN01342,2023-08-01,Axis,West,NEFT,101351.0,Completed,0.82
TXN01343,2023-09-21,SBI,Central,RTGS,64945.15,Completed,1.62
TXN01344,2023-09-29,Axis,South,RTGS,67876.9,Completed,1.71
TXN01345,2023-12-10,ICICI,North,NEFT,27712.18,Completed,0.28
TXN01346,2024-03-02,Kotak,North,IMPS,21227.43,Completed,1.22
TXN01347,2023-10-14,Axis,Central,RTGS,23184.28,Failed,0.62
TXN01348,2024-07-16,HDFC,Central,SWIFT,219703.19,Completed,3.69
TXN01349,2023-09-06,SBI,West,UPI,2046.79,Pending,0.75
TXN01350,2023-01-13,ICICI,East,RTGS,100882.15,Pending,3.65
TXN01351,2023-07-15,HDFC,North,NEFT,43217.59,Completed,1.12
TXN01352,2024-03-30,ICICI,Central,IMPS,28867.45,Pending,2.59
TXN01353,2024-11-02,Kotak,North,UPI,64596.08,Completed,1.43
TXN01354,2024-08-04,SBI,Central,RTGS,33341.72,Completed,1.95
TXN01355,2023-07-25,SBI,South,IMPS,103345.32,Completed,1.01
TXN01356,2023-10-31,Kotak,North,IMPS,115481.42,Completed,2.92
TXN01357,2023-07-21,SBI,South,IMPS,27384.94,Pending,1.11
TXN01358,2023-03-06,Axis,North,NEFT,16205.4,Completed,1.22
TXN01359,2024-05-29,ICICI,East,SWIFT,44867.36,Failed,1.46
TXN01360,2023-05-14,HDFC,West,IMPS,121727.8,Completed,3.57
TXN01361,2023-03-04,Kotak,South,UPI,11828.04,Completed,2.15
TXN01362,2023-06-28,Axis,Central,RTGS,48771.07,Completed,0.86
TXN01363,2023-06-21,HDFC,East,UPI,49923.9,Failed,2.22
TXN01364,2023-02-13,HDFC,North,NEFT,66046.5,Completed,2.06
TXN01365,2024-11-02,Kotak,South,NEFT,7053.28,Completed,5.35
TXN01366,2023-01-14,Axis,North,UPI,62908.25,Completed,3.68
TXN01367,2024-06-29,HDFC,North,SWIFT,119862.66,Completed,2.09
TXN01368,2023-08-13,HDFC,North,NEFT,9903.23,Pending,0.84
TXN01369,2023-11-05,Axis,West,NEFT,13560.48,Failed,3.02
TXN01370,2023-11-17,SBI,West,UPI,177708.85,Completed,1.71
TXN01371,2023-02-16,HDFC,Central,NEFT,9982.15,Pending,8.44
TXN01372,2023-12-29,ICICI,South,SWIFT,96339.49,Failed,0.57
TXN01373,2023-01-20,Axis,East,SWIFT,33891.05,Completed,0.17
TXN01374,2024-04-22,HDFC,East,SWIFT,14199.85,Pending,0.14
TXN01375,2023-11-05,Kotak,East,RTGS,102300.3,Failed,2.04
TXN01376,2024-09-06,ICICI,North,SWIFT,29466.87,Pending,5.6
TXN01377,2024-04-17,HDFC,West,SWIFT,36161.49,Completed,0.0
TXN01378,2023-02-04,ICICI,South,RTGS,22254.5,Completed,2.59
TXN01379,2023-10-15,ICICI,North,IMPS,44941.07,Completed,2.14
TXN01380,2023-01-11,SBI,West,NEFT,8927.86,Completed,2.64
TXN01381,2023-06-07,ICICI,West,SWIFT,24803.55,Completed,0.88
TXN01382,2023-04-29,SBI,South,NEFT,174357.9,Failed,3.44
TXN01383,2023-07-13,Axis,South,UPI,14929.29,Pending,0.09
TXN01384,2023-07-31,SBI,South,NEFT,53462.87,Completed,2.82
TXN01385,2023-06-15,Kotak,North,RTGS,19666.21,Completed,0.62
TXN01386,2024-09-24,HDFC,Central,NEFT,74244.58,Failed,1.3
TXN01387,2023-02-27,Axis,South,NEFT,7013.34,Completed,3.46
TXN01388,2023-08-02,Axis,Central,NEFT,175030.52,Pending,0.63
TXN01389,2024-10-29,Kotak,North,IMPS,30237.55,Completed,0.41
TXN01390,2024-09-14,SBI,Central,IMPS,13462.68,Completed,2.29
TXN01391,2024-04-09,HDFC,East,UPI,3816.89,Completed,1.52
TXN01392,2024-08-28,SBI,Central,RTGS,9301.9,Completed,1.44
TXN01393,2024-09-24,ICICI,South,NEFT,36674.92,Completed,0.59
TXN01394,2024-06-11,SBI,North,NEFT,20549.25,Completed,0.07
TXN01395,2023-04-23,Axis,South,NEFT,88270.49,Completed,1.06
TXN01396,2023-07-16,HDFC,East,NEFT,28183.86,Failed,0.23
TXN01397,2024-01-22,SBI,South,IMPS,14298.46,Completed,4.73
TXN01398,2024-12-14,HDFC,South,UPI,48004.95,Failed,0.08
TXN01399,2024-05-16,HDFC,South,SWIFT,61341.13,Completed,1.13
TXN01400,2023-09-05,ICICI,West,RTGS,9138.6,Failed,0.11
TXN01401,2024-02-29,ICICI,East,NEFT,9173.26,Pending,0.2
TXN01402,2024-03-20,Axis,South,UPI,1868.04,Completed,2.15
TXN01403,2024-04-26,Kotak,South,SWIFT,66666.51,Pending,2.08
TXN01404,2023-05-29,HDFC,South,UPI,54503.13,Pending,0.07
TXN01405,2024-09-18,Kotak,North,IMPS,32182.71,Completed,0.0
TXN01406,2024-12-06,Axis,West,SWIFT,92949.62,Completed,0.16
TXN01407,2024-10-12,HDFC,North,UPI,81909.92,Pending,2.88
TXN01408,2023-12-15,HDFC,West,IMPS,44016.55,Completed,1.76
TXN01409,2024-06-25,Kotak,South,UPI,101350.53,Completed,0.08
TXN01410,2023-10-24,SBI,East,UPI,11523.59,Completed,1.34
TXN01411,2023-10-16,ICICI,Central,SWIFT,5934.65,Completed,2.49
TXN01412,2024-07-30,SBI,Central,IMPS,15718.39,Failed,4.06
TXN01413,2023-04-12,Kotak,South,NEFT,2939.06,Completed,5.44
TXN01414,2023-04-30,ICICI,North,RTGS,37875.7,Pending,0.79
TXN01415,2023-12-30,SBI,East,SWIFT,137919.06,Pending,0.29
TXN01416,2024-01-04,ICICI,West,IMPS,2006.92,Failed,0.54
TXN01417,2024-10-03,HDFC,South,UPI,6511.69,Failed,2.99
TXN01418,2024-03-06,SBI,East,IMPS,30092.16,Pending,7.11
TXN01419,2023-07-10,ICICI,East,RTGS,135810.43,Completed,1.26
TXN01420,2024-12-12,ICICI,West,RTGS,19001.28,Completed,0.73
TXN01421,2023-06-04,ICICI,East,NEFT,35386.13,Failed,1.12
TXN01422,2024-10-03,SBI,North,NEFT,42461.73,Failed,0.73
TXN01423,2023-01-24,Axis,North,RTGS,160571.65,Failed,0.59
TXN01424,2024-06-29,SBI,North,SWIFT,215737.55,Completed,1.8
TXN01425,2024-02-15,Kotak,East,SWIFT,167790.22,Completed,0.03
TXN01426,2024-02-02,SBI,North,UPI,247.61,Completed,0.6
TXN01427,2024-01-07,ICICI,West,NEFT,151632.04,Completed,2.17
TXN01428,2024-01-17,HDFC,East,UPI,50960.48,Completed,0.07
TXN01429,2024-12-30,SBI,Central,NEFT,101216.73,Completed,0.17
TXN01430,2023-09-28,SBI,East,RTGS,30324.61,Pending,0.69
TXN01431,2023-03-31,ICICI,West,SWIFT,36241.8,Failed,4.2
TXN01432,2024-12-10,HDFC,Central,SWIFT,33554.27,Pending,2.9
TXN01433,2024-07-24,HDFC,East,RTGS,54960.26,Completed,0.04
TXN01434,2023-05-18,Kotak,North,UPI,7520.87,Completed,1.39
TXN01435,2023-04-26,SBI,South,UPI,1521.6,Failed,0.64
TXN01436,2024-12-27,HDFC,South,IMPS,18403.4,Completed,2.09
TXN01437,2024-10-15,HDFC,North,NEFT,60984.92,Pending,2.56
TXN01438,2024-06-09,Axis,South,UPI,11273.15,Completed,3.97
TXN01439,2023-04-18,Axis,South,RTGS,55955.92,Completed,1.29
TXN01440,2024-03-27,HDFC,North,UPI,175181.52,Completed,10.39
TXN01441,2023-01-21,Kotak,North,SWIFT,4930.32,Completed,7.82
TXN01442,2024-09-18,HDFC,East,NEFT,55828.95,Pending,4.28
TXN01443,2023-02-23,ICICI,East,IMPS,29326.89,Completed,1.71
TXN01444,2024-02-21,SBI,North,NEFT,101301.58,Completed,1.02
TXN01445,2024-10-07,Kotak,West,SWIFT,9749.05,Pending,0.91
TXN01446,2024-12-01,ICICI,South,SWIFT,58984.49,Failed,0.02
TXN01447,2023-01-17,Kotak,East,SWIFT,91043.54,Pending,0.57
TXN01448,2023-11-12,ICICI,South,SWIFT,144671.62,Pending,2.54
TXN01449,2023-04-10,SBI,Central,RTGS,1149636.23,Failed,1.85
TXN01450,2024-07-07,SBI,North,IMPS,34375.63,Pending,4.96
TXN01451,2023-01-13,Axis,West,SWIFT,48096.74,Failed,0.1
TXN01452,2023-08-21,ICICI,Central,SWIFT,101591.65,Failed,0.34
TXN01453,2024-03-14,Axis,Central,UPI,42269.45,Failed,3.11
TXN01454,2024-07-28,ICICI,Central,IMPS,1542.92,Completed,0.89
TXN01455,2023-06-18,Axis,North,NEFT,133645.28,Completed,0.25
TXN01456,2024-10-07,SBI,East,IMPS,58482.88,Completed,11.28
TXN01457,2024-09-10,Kotak,North,IMPS,56429.88,Failed,3.1
TXN01458,2024-12-24,Axis,East,IMPS,12146.6,Completed,1.05
TXN01459,2024-10-02,ICICI,Central,SWIFT,53776.85,Completed,3.47
TXN01460,2023-08-15,ICICI,Central,SWIFT,25032.58,Failed,2.28
TXN01461,2023-07-23,SBI,West,RTGS,52667.56,Completed,3.12
TXN01462,2023-11-04,ICICI,East,NEFT,5635.65,Completed,3.38
TXN01463,2024-11-04,HDFC,Central,UPI,53624.62,Completed,0.18
TXN01464,2024-10-14,Kotak,South,IMPS,7441722.91,Completed,1.95
TXN01465,2023-02-18,Axis,West,NEFT,2470.65,Failed,0.01
TXN01466,2023-12-09,Kotak,North,NEFT,188993.16,Completed,0.09
TXN01467,2023-02-15,SBI,West,RTGS,26120.28,Completed,4.69
TXN01468,2023-09-02,Axis,South,UPI,102301.67,Completed,1.5
TXN01469,2023-03-26,Axis,East,IMPS,76251.5,Failed,2.66
TXN01470,2024-05-03,HDFC,North,UPI,41852.76,Completed,3.65
TXN01471,2024-03-02,SBI,North,RTGS,67056.34,Completed,5.98
TXN01472,2024-01-25,ICICI,East,SWIFT,105398.46,Failed,4.07
TXN01473,2023-08-20,HDFC,West,NEFT,25887.5,Failed,1.32
TXN01474,2023-04-27,HDFC,Central,IMPS,19802.96,Failed,0.82
TXN01475,2024-07-27,Kotak,West,SWIFT,55069.82,Completed,0.34
